,id,title,overview,poster_path,popularity,release_date,vote_average,original_language,vote_average,vote_count,release_date
2926,13156,Secondhand Lions,"The comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",/fy0ICYlfwc0c2FMs3Q1ZHNaorOq.jpg,16.016,2003-09-19,7.1,en,7.1,694,2003-09-19
2927,9441,Stepmom,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",/1bBiApUkRfzislORsl07d6XXYsT.jpg,19.635,1998-12-25,7.1,en,7.1,1300,1998-12-25
2928,1088,Whale Rider,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.",/1ZQSkyEDRJdk6TCAThBojB5hJcK.jpg,10.435,2003-01-30,7.1,en,7.1,342,2003-01-30
2929,567604,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",/5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg,34.035,2018-12-11,7.1,en,7.1,641,2018-12-11
2930,558144,Deadpool: No Good Deed,"Deadpool sees an opportunity to save the day, but it doesn't go entirely as planned.",/7p1v2CMnEd0Hb3eFi0iEA6kDAMU.jpg,9.507,2017-03-03,7.1,en,7.1,448,2017-03-03
2931,522162,Midway,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,43.16,2019-11-06,7.1,en,7.1,2225,2019-11-06
2932,82825,Kahaani,"Pregnant and alone in the city of Kolkata, a woman begins a relentless search for her missing husband, only to find that nothing is what it seems.",/shsN1B7IPAQG1NLF6WVVi3X89lM.jpg,6.35,2012-03-08,7.1,hi,7.1,266,2012-03-08
2933,22527,The Wrong Man,"In 1953, an innocent man named Christopher Emmanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",/pO5XR2R56RAbVjdks9gGGn0fbOa.jpg,10.811,1956-12-22,7.1,en,7.1,461,1956-12-22
2934,403300,A Hidden Life,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,/rdG4jfH0rxkB2FgkYmjj9V4Q31M.jpg,10.043,2019-12-11,7.1,en,7.1,573,2019-12-11
2935,89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,"Dr. Raichi is one of the only survivors of the Tuffles, a race that once lived on Planet Plant before the coming of the Saiyans. The Saiyans not only massacred the entire Tuffle race, but also stole their technology and conquered the planet, renaming it Planet Vegeta in honor of their king. Raichi managed to escape with a capsule and found refuge on the Dark Planet, a world at the end of the universe. His only wish is to eradicate the last remaining Saiyans.",/vkZJ7MIa9XG6N6kaCCWGom5fKQv.jpg,23.668,2010-11-11,7.1,ja,7.1,264,2010-11-11
2936,23637,"Ciao, Professore!","A bureaucratic snafu sends Marco Tullio Sperelli, a portly, middle-aged northern Italian, to teach third grade in a poor town outside Naples",/b4wZkB4FNUi7SK46Tw9kxT5oW8M.jpg,5.895,1992-10-01,7.1,it,7.1,362,1992-10-01
2937,612,Munich,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",/iUekaw96QLInZpsNwRTlRKrZgwm.jpg,21.45,2005-12-23,7.1,en,7.1,2334,2005-12-23
2938,636698,The Man Without Gravity,A gravity-defying boy raised in seclusion matures into an extraordinary man -- and an international celebrity -- who longs for human connection.,/f9Ppy5NfGmw25f6lWa1zJFRgXjX.jpg,8.194,2019-10-21,7.1,it,7.1,242,2019-10-21
2939,537996,The Ballad of Buster Scruggs,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",/voxl654m7p36y8FLu8oQD7dfwwK.jpg,28.719,2018-11-09,7.1,en,7.1,3659,2018-11-09
2940,254172,Fathers and Daughters,"A Pulitzer-winning writer grapples with being a widower and father after a mental breakdown, while, 27 years later, his grown daughter struggles to forge connections of her own.",/fgzp7gGea27hN5d26mgKtZJQgX7.jpg,14.756,2015-10-01,7.1,en,7.1,909,2015-10-01
2941,12289,Red Cliff,"In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance.",/eEelFTjUYJJDlwqd53VfSA8xMfj.jpg,19.004,2008-07-10,7.1,zh,7.1,737,2008-07-10
2942,10634,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",/eqD0jCDIEJ65CmyG63Jaay6bHDp.jpg,50.994,1995-04-26,7.1,en,7.1,1571,1995-04-26
2943,10178,The Caine Mutiny,"When a US Naval captain shows signs of mental instability that jeopardize his ship, the first officer relieves him of command and faces court martial for mutiny.",/vuO4Z3wOWVlhq35MS9asZeT9rVp.jpg,14.015,1954-06-23,7.1,en,7.1,283,1954-06-23
2944,4176,Murder on the Orient Express,"In 1935, when his train is stopped by deep snow, detective Hercule Poirot is called on to solve a murder that occurred in his car the night before.",/6tHXXo9kciCKGp3kF0ffY9mjuOA.jpg,23.865,1974-11-22,7.1,en,7.1,1245,1974-11-22
2945,652,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,71.104,2004-05-03,7.1,en,7.1,9315,2004-05-03
2946,535544,Downton Abbey,"The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.",/pWt1iRuhNpeVDNP2QiUT2C5OiBt.jpg,16.851,2019-09-12,7.1,en,7.1,1017,2019-09-12
2947,482373,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,49.357,2021-08-12,7.1,en,7.1,2202,2021-08-12
2948,38700,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,53.325,2020-01-15,7.1,en,7.1,7537,2020-01-15
2949,16562,The Cutting Edge,"Two former Olympians, one a figure skater and the other a hockey player, pin their hopes of one last shot at Olympic glory on one another. That is, of course, if they can keep from killing each other in the process...",/f46oRkJXQgcfKsab7nWMG6Gjc6b.jpg,11.105,1992-03-27,7.1,en,7.1,291,1992-03-27
2950,11575,The Great Race,"Professional daredevil and white-suited hero, The Great Leslie, convinces turn-of-the-century auto makers that a race from New York to Paris (westward across America, the Bering Straight and Russia) will help to promote automobile sales. Leslie's arch-rival, the mustached and black-attired Professor Fate vows to beat Leslie to the finish line in a car of Fate's own invention.",/9rL8GWuFdO3fLXcNV9rZRHskoOn.jpg,11.929,1965-07-01,7.1,en,7.1,279,1965-07-01
2951,609,Poltergeist,"Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.",/xPazCcKp62IshnLVf9BLAjf9vgC.jpg,26.648,1982-06-04,7.1,en,7.1,2658,1982-06-04
2952,458,Sissi: The Young Empress,"Sissi is now the empress of Austria and attempts to learn etiquette. While she is busy being empress she also has to deal with her difficult new mother-in-law, while the arch-duchess Sophie is trying to tell the emperor how to rule and also Sissi how to be a mother.",/fuEBUAwK754IZRgyib2Xe6ZyDYt.jpg,13.559,1956-12-01,7.1,de,7.1,300,1956-12-01
2953,884605,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,1362.424,2023-06-15,7.1,en,7.1,941,2023-06-15
2954,440472,The Upside,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",/hPZ2caow1PCND6qnerfgn6RTXdm.jpg,32.604,2019-01-10,7.1,en,7.1,1117,2019-01-10
2955,129533,Barbie: The Princess & The Popstar,"Tori is a blonde princess who is bored of living her royal life, and has dreams of becoming a popstar. Keira, on the other hand, is a brunette popstar who dreams of being a princess. When the two meet, they magically trade places, but after realising it is best to be themselves.",/hab6ZMC3eXj9pQHlSxNUjonphCR.jpg,26.543,2012-09-13,7.1,en,7.1,552,2012-09-13
2956,17358,My Name Ain't Johnny,"The true story of João Guilherme Estrella (""Johnny""), a young middle-class bon vivant who became a big-time cocaine dealer in Rio de Janeiro in the early 1990s.",/mKDKutX0bCvg401k68U9Nt7EG0y.jpg,5.978,2008-01-04,7.1,pt,7.1,237,2008-01-04
2957,10102,La Grande Bouffe,Four friends gather at a villa with the intention of eating themselves to death.,/g4wOgslrQKprlQl927h0lQQ3P99.jpg,15.132,1973-05-16,7.1,fr,7.1,423,1973-05-16
2958,324560,Brimstone,"In the menacing inferno of the old North-American West, Liz is a genuine survivor who is hunted by a vengeful preacher for a crime she didn’t commit.",/aNxU4eZrfiChOgCEtyKWSCExdEi.jpg,18.152,2016-03-12,7.1,en,7.1,1013,2016-03-12
2959,179150,Reality,"A wanna-be director is given 48 hours by a producer to find the best groan of pain, worthy of an Oscar, as the only condition to back his film.",/l6aty0lfqsTefZ5xduwT7D44N1q.jpg,10.216,2014-08-28,7.1,fr,7.1,429,2014-08-28
2960,19123,La Chèvre,"When the boss' unlucky daughter is missing in South America, Campana is sent to watch the boss' most unlucky employee who is sent as a private detective in hopes he can duplicate the daughter's mistakes.",/mgLYXSwF9I0kttCpkJE47xIqYln.jpg,12.366,1981-12-09,7.1,fr,7.1,584,1981-12-09
2961,680531,The Mad Women's Ball,"Eugenie has a unique gift: she hears and sees the dead. When her family discovers her secret, at the end of the 19th century, she is taken by her father and brother to the neurological clinic at La Pitié Salpêtrière with no possibility of escaping her fate. Her destiny becomes entwined with that of Geneviève, a nurse at the hospital.",/A8KeSPmFDxqHKwNzyiuwUvPIrw0.jpg,18.374,2021-09-12,7.1,fr,7.1,259,2021-09-12
2962,537915,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,126.998,2019-04-11,7.1,en,7.1,7729,2019-04-11
2963,10986,The Taming of the Scoundrel,"A rich farmer is well known for being very unkind. He's misanthropic, misogynous and cantankerous. Until he meets by chance a gorgeous girl...",/4cDTwuuT8Zyl7zPSRltDIlMBO17.jpg,17.69,1980-12-20,7.1,it,7.1,414,1980-12-20
2964,4688,Across the Universe,"When young dockworker Jude leaves Liverpool to find his estranged father in the United States, he is swept up by the waves of change that are re-shaping the nation. Jude falls in love with Lucy, who joins the growing anti-war movement. As the body count in Vietnam rises, political tensions at home spiral out of control and the star-crossed lovers find themselves in a psychedelic world gone mad.",/447c8Te3DXC46rQvDEixKGO4dS6.jpg,13.607,2007-09-14,7.1,en,7.1,1228,2007-09-14
